user_id,event_type,event_timestamp,event_date,event_hour,product_id,amount,is_checkout,is_amount_missing,amount_quality_status
U0245,checkout,2023-06-04 14:16:00,2023-06-04,14,P009,2223.09,True,False,valid_checkout_amount
U0390,login,2023-06-01 08:21:00,2023-06-01,8,P020,2021.21,False,False,non_checkout_amount_present
U0029,profile_update,2023-06-02 13:05:00,2023-06-02,13,P003,940.43,False,False,non_checkout_amount_present
U0001,wishlist_add,2023-06-05 01:45:00,2023-06-05,1,P028,960.51,False,False,non_checkout_amount_present
U0089,search,2023-06-03 09:40:00,2023-06-03,9,P026,327.12,False,False,non_checkout_amount_present
U0230,checkout,2023-06-04 01:25:00,2023-06-04,1,P015,1204.39,True,False,valid_checkout_amount
U0339,login,2023-06-04 04:41:00,2023-06-04,4,P012,,False,True,not_applicable
U0262,login,2023-06-05 13:12:00,2023-06-05,13,P005,2516.73,False,False,non_checkout_amount_present
U0265,add_to_cart,2023-06-04 15:59:00,2023-06-04,15,P012,2530.51,False,False,non_checkout_amount_present
U0191,profile_update,2023-06-03 09:27:00,2023-06-03,9,P005,1417.06,False,False,non_checkout_amount_present
U0241,checkout,2023-06-02 20:12:00,2023-06-02,20,P010,,True,True,missing_checkout_amount
U0293,wishlist_add,2023-06-05 07:53:00,2023-06-05,7,P019,1781.13,False,False,non_checkout_amount_present
U0062,search,2023-06-05 21:06:00,2023-06-05,21,P022,1077.87,False,False,non_checkout_amount_present
U0045,wishlist_add,2023-06-04 00:08:00,2023-06-04,0,P014,1902.2,False,False,non_checkout_amount_present
U0120,add_to_cart,2023-06-06 18:27:00,2023-06-06,18,P007,1781.07,False,False,non_checkout_amount_present
U0362,checkout,2023-06-03 15:26:00,2023-06-03,15,P012,,True,True,missing_checkout_amount
U0040,login,2023-06-02 19:46:00,2023-06-02,19,P017,,False,True,not_applicable
U0242,profile_update,2023-06-06 03:10:00,2023-06-06,3,P022,256.78,False,False,non_checkout_amount_present
U0366,add_to_cart,2023-06-06 01:45:00,2023-06-06,1,P029,,False,True,not_applicable
U0027,logout,2023-06-03 12:04:00,2023-06-03,12,P003,975.29,False,False,non_checkout_amount_present
U0350,add_to_cart,2023-06-03 07:28:00,2023-06-03,7,P002,,False,True,not_applicable
U0073,wishlist_add,2023-06-04 08:34:00,2023-06-04,8,P026,,False,True,not_applicable
U0039,search,2023-06-05 16:48:00,2023-06-05,16,P003,,False,True,not_applicable
U0329,profile_update,2023-06-04 08:06:00,2023-06-04,8,P028,1526.79,False,False,non_checkout_amount_present
U0208,wishlist_add,2023-06-04 22:00:00,2023-06-04,22,P011,,False,True,not_applicable
U0272,logout,2023-06-06 02:37:00,2023-06-06,2,P006,,False,True,not_applicable
U0262,checkout,2023-06-05 20:01:00,2023-06-05,20,P025,,True,True,missing_checkout_amount
U0285,login,2023-06-05 14:27:00,2023-06-05,14,P014,,False,True,not_applicable
U0146,login,2023-06-02 20:17:00,2023-06-02,20,P010,1136.96,False,False,non_checkout_amount_present
U0266,login,2023-06-01 11:23:00,2023-06-01,11,P005,,False,True,not_applicable
U0324,profile_update,2023-06-03 07:55:00,2023-06-03,7,P020,,False,True,not_applicable
U0036,login,2023-06-04 19:06:00,2023-06-04,19,P026,595.49,False,False,non_checkout_amount_present
U0243,profile_update,2023-06-06 07:05:00,2023-06-06,7,P020,1202.3,False,False,non_checkout_amount_present
U0241,logout,2023-06-05 04:18:00,2023-06-05,4,P004,1014.26,False,False,non_checkout_amount_present
U0227,login,2023-06-06 01:25:00,2023-06-06,1,P024,,False,True,not_applicable
U0398,checkout,2023-06-05 01:14:00,2023-06-05,1,P017,1613.16,True,False,valid_checkout_amount
U0377,add_to_cart,2023-06-06 17:11:00,2023-06-06,17,P027,1028.03,False,False,non_checkout_amount_present
U0346,login,2023-06-04 11:29:00,2023-06-04,11,P017,818.52,False,False,non_checkout_amount_present
U0388,checkout,2023-06-02 20:05:00,2023-06-02,20,P009,,True,True,missing_checkout_amount
U0129,checkout,2023-06-02 17:38:00,2023-06-02,17,P010,,True,True,missing_checkout_amount
U0147,search,2023-06-03 02:25:00,2023-06-03,2,P022,,False,True,not_applicable
U0010,login,2023-06-03 12:54:00,2023-06-03,12,P009,1391.61,False,False,non_checkout_amount_present
U0156,add_to_cart,2023-06-06 15:48:00,2023-06-06,15,P027,2267.56,False,False,non_checkout_amount_present
U0100,login,2023-06-06 02:04:00,2023-06-06,2,P028,2056.05,False,False,non_checkout_amount_present
U0083,add_to_cart,2023-06-05 10:36:00,2023-06-05,10,P023,,False,True,not_applicable
U0122,profile_update,2023-06-05 08:35:00,2023-06-05,8,P027,2208.1,False,False,non_checkout_amount_present
U0146,login,2023-06-06 12:14:00,2023-06-06,12,P029,1589.38,False,False,non_checkout_amount_present
U0358,page_view,2023-06-03 16:20:00,2023-06-03,16,P012,2773.7,False,False,non_checkout_amount_present
U0126,add_to_cart,2023-06-06 13:26:00,2023-06-06,13,P001,2408.78,False,False,non_checkout_amount_present
U0374,add_to_cart,2023-06-04 01:16:00,2023-06-04,1,P014,1410.06,False,False,non_checkout_amount_present
U0317,search,2023-06-04 07:52:00,2023-06-04,7,P029,,False,True,not_applicable
U0352,login,2023-06-02 21:35:00,2023-06-02,21,P009,,False,True,not_applicable
U0024,logout,2023-06-04 03:46:00,2023-06-04,3,P011,850.03,False,False,non_checkout_amount_present
U0252,login,2023-06-03 19:23:00,2023-06-03,19,P016,2137.8,False,False,non_checkout_amount_present
U0059,page_view,2023-06-03 23:11:00,2023-06-03,23,P025,,False,True,not_applicable
U0083,wishlist_add,2023-06-06 19:07:00,2023-06-06,19,P002,,False,True,not_applicable
U0312,login,2023-06-04 07:40:00,2023-06-04,7,P022,,False,True,not_applicable
U0332,wishlist_add,2023-06-06 15:39:00,2023-06-06,15,P006,1938.83,False,False,non_checkout_amount_present
U0147,search,2023-06-03 21:59:00,2023-06-03,21,P007,1275.7,False,False,non_checkout_amount_present
U0285,search,2023-06-02 07:29:00,2023-06-02,7,P021,724.18,False,False,non_checkout_amount_present
U0122,wishlist_add,2023-06-01 20:46:00,2023-06-01,20,P025,2356.49,False,False,non_checkout_amount_present
U0256,login,2023-06-02 01:41:00,2023-06-02,1,P013,2537.82,False,False,non_checkout_amount_present
U0165,checkout,2023-06-05 05:01:00,2023-06-05,5,P008,,True,True,missing_checkout_amount
U0345,wishlist_add,2023-06-03 07:15:00,2023-06-03,7,P001,,False,True,not_applicable
U0159,profile_update,2023-06-05 10:10:00,2023-06-05,10,P027,1141.76,False,False,non_checkout_amount_present
U0150,wishlist_add,2023-06-03 05:19:00,2023-06-03,5,P010,2283.39,False,False,non_checkout_amount_present
U0328,logout,2023-06-01 14:56:00,2023-06-01,14,P012,2329.66,False,False,non_checkout_amount_present
U0262,page_view,2023-06-04 18:16:00,2023-06-04,18,P004,1787.47,False,False,non_checkout_amount_present
U0138,checkout,2023-06-04 04:33:00,2023-06-04,4,P010,330.57,True,False,valid_checkout_amount
U0012,login,2023-06-01 12:21:00,2023-06-01,12,P020,2448.64,False,False,non_checkout_amount_present
U0380,checkout,2023-06-02 17:49:00,2023-06-02,17,P021,,True,True,missing_checkout_amount
U0161,profile_update,2023-06-03 22:00:00,2023-06-03,22,P002,2346.95,False,False,non_checkout_amount_present
U0093,add_to_cart,2023-06-02 23:44:00,2023-06-02,23,P019,,False,True,not_applicable
U0200,logout,2023-06-04 06:28:00,2023-06-04,6,P022,,False,True,not_applicable
U0299,search,2023-06-03 15:32:00,2023-06-03,15,P005,,False,True,not_applicable
U0356,search,2023-06-03 21:55:00,2023-06-03,21,P028,1199.35,False,False,non_checkout_amount_present
U0166,add_to_cart,2023-06-02 20:46:00,2023-06-02,20,P008,,False,True,not_applicable
U0141,checkout,2023-06-05 11:32:00,2023-06-05,11,P010,1952.09,True,False,valid_checkout_amount
U0097,search,2023-06-02 12:42:00,2023-06-02,12,P014,,False,True,not_applicable
U0345,profile_update,2023-06-06 02:48:00,2023-06-06,2,P019,,False,True,not_applicable
U0010,profile_update,2023-06-01 14:13:00,2023-06-01,14,P011,,False,True,not_applicable
U0241,page_view,2023-06-04 14:46:00,2023-06-04,14,P014,,False,True,not_applicable
U0331,search,2023-06-06 19:37:00,2023-06-06,19,P028,,False,True,not_applicable
U0397,wishlist_add,2023-06-06 02:18:00,2023-06-06,2,P024,,False,True,not_applicable
U0350,wishlist_add,2023-06-03 03:00:00,2023-06-03,3,P019,777.24,False,False,non_checkout_amount_present
U0296,add_to_cart,2023-06-05 05:20:00,2023-06-05,5,P028,,False,True,not_applicable
U0035,profile_update,2023-06-06 18:55:00,2023-06-06,18,P020,2085.12,False,False,non_checkout_amount_present
U0336,profile_update,2023-06-04 03:33:00,2023-06-04,3,P018,1389.04,False,False,non_checkout_amount_present
U0219,checkout,2023-06-04 23:13:00,2023-06-04,23,P011,808.5,True,False,valid_checkout_amount
U0355,add_to_cart,2023-06-03 07:31:00,2023-06-03,7,P021,1704.58,False,False,non_checkout_amount_present
U0288,profile_update,2023-06-06 05:11:00,2023-06-06,5,P009,330.5,False,False,non_checkout_amount_present
U0204,search,2023-06-06 17:03:00,2023-06-06,17,P021,,False,True,not_applicable
U0276,checkout,2023-06-04 16:19:00,2023-06-04,16,P012,,True,True,missing_checkout_amount
U0224,profile_update,2023-06-04 15:12:00,2023-06-04,15,P007,,False,True,not_applicable
U0216,logout,2023-06-02 04:09:00,2023-06-02,4,P004,,False,True,not_applicable
U0323,login,2023-06-04 09:02:00,2023-06-04,9,P029,,False,True,not_applicable
U0271,wishlist_add,2023-06-03 15:46:00,2023-06-03,15,P026,2543.19,False,False,non_checkout_amount_present
U0082,search,2023-06-06 02:15:00,2023-06-06,2,P027,2922.77,False,False,non_checkout_amount_present
U0309,wishlist_add,2023-06-03 11:40:00,2023-06-03,11,P028,,False,True,not_applicable
U0231,wishlist_add,2023-06-06 07:03:00,2023-06-06,7,P013,,False,True,not_applicable
U0222,profile_update,2023-06-03 09:25:00,2023-06-03,9,P007,,False,True,not_applicable
U0019,wishlist_add,2023-06-03 05:20:00,2023-06-03,5,P013,,False,True,not_applicable
U0113,page_view,2023-06-06 08:21:00,2023-06-06,8,P003,,False,True,not_applicable
U0189,checkout,2023-06-06 18:07:00,2023-06-06,18,P009,,True,True,missing_checkout_amount
U0211,login,2023-06-04 10:53:00,2023-06-04,10,P007,,False,True,not_applicable
U0146,search,2023-06-02 22:16:00,2023-06-02,22,P023,2718.6,False,False,non_checkout_amount_present
U0230,add_to_cart,2023-06-03 23:52:00,2023-06-03,23,P021,166.11,False,False,non_checkout_amount_present
U0391,add_to_cart,2023-06-02 08:07:00,2023-06-02,8,P030,379.89,False,False,non_checkout_amount_present
U0214,logout,2023-06-01 22:37:00,2023-06-01,22,P028,,False,True,not_applicable
U0393,profile_update,2023-06-01 20:11:00,2023-06-01,20,P003,,False,True,not_applicable
U0307,wishlist_add,2023-06-05 14:10:00,2023-06-05,14,P013,1866.94,False,False,non_checkout_amount_present
U0161,logout,2023-06-05 05:27:00,2023-06-05,5,P026,2552.03,False,False,non_checkout_amount_present
U0345,profile_update,2023-06-05 20:44:00,2023-06-05,20,P004,,False,True,not_applicable
U0203,checkout,2023-06-06 15:23:00,2023-06-06,15,P020,239.81,True,False,valid_checkout_amount
U0094,checkout,2023-06-04 18:44:00,2023-06-04,18,P004,,True,True,missing_checkout_amount
U0262,page_view,2023-06-03 07:33:00,2023-06-03,7,P027,,False,True,not_applicable
U0120,add_to_cart,2023-06-03 02:18:00,2023-06-03,2,P020,,False,True,not_applicable
U0337,profile_update,2023-06-01 23:30:00,2023-06-01,23,P013,1834.59,False,False,non_checkout_amount_present
U0336,login,2023-06-02 16:42:00,2023-06-02,16,P027,117.43,False,False,non_checkout_amount_present
U0089,search,2023-06-03 00:30:00,2023-06-03,0,P009,,False,True,not_applicable
U0038,search,2023-06-03 04:45:00,2023-06-03,4,P008,1533.73,False,False,non_checkout_amount_present
U0395,search,2023-06-05 05:49:00,2023-06-05,5,P026,2926.69,False,False,non_checkout_amount_present
U0200,search,2023-06-05 01:24:00,2023-06-05,1,P017,,False,True,not_applicable
U0065,profile_update,2023-06-03 16:06:00,2023-06-03,16,P020,,False,True,not_applicable
U0315,login,2023-06-04 07:04:00,2023-06-04,7,P030,1812.95,False,False,non_checkout_amount_present
U0152,login,2023-06-05 22:06:00,2023-06-05,22,P022,839.22,False,False,non_checkout_amount_present
U0264,profile_update,2023-06-03 15:07:00,2023-06-03,15,P008,2821.74,False,False,non_checkout_amount_present
U0272,wishlist_add,2023-06-04 17:53:00,2023-06-04,17,P020,,False,True,not_applicable
U0067,page_view,2023-06-02 02:43:00,2023-06-02,2,P029,,False,True,not_applicable
U0190,wishlist_add,2023-06-03 12:30:00,2023-06-03,12,P018,2199.55,False,False,non_checkout_amount_present
U0210,wishlist_add,2023-06-01 16:17:00,2023-06-01,16,P016,,False,True,not_applicable
U0140,profile_update,2023-06-02 21:15:00,2023-06-02,21,P028,,False,True,not_applicable
U0304,logout,2023-06-02 04:11:00,2023-06-02,4,P020,1052.48,False,False,non_checkout_amount_present
U0361,add_to_cart,2023-06-02 20:48:00,2023-06-02,20,P007,,False,True,not_applicable
U0084,search,2023-06-02 07:51:00,2023-06-02,7,P027,152.8,False,False,non_checkout_amount_present
U0065,checkout,2023-06-04 16:41:00,2023-06-04,16,P029,,True,True,missing_checkout_amount
U0190,checkout,2023-06-01 11:16:00,2023-06-01,11,P014,2246.64,True,False,valid_checkout_amount
U0034,checkout,2023-06-02 13:58:00,2023-06-02,13,P008,1826.62,True,False,valid_checkout_amount
U0077,checkout,2023-06-01 19:29:00,2023-06-01,19,P011,,True,True,missing_checkout_amount
U0353,add_to_cart,2023-06-02 08:31:00,2023-06-02,8,P016,2509.99,False,False,non_checkout_amount_present
U0106,page_view,2023-06-05 17:41:00,2023-06-05,17,P004,,False,True,not_applicable
U0073,profile_update,2023-06-06 13:49:00,2023-06-06,13,P024,,False,True,not_applicable
U0224,wishlist_add,2023-06-05 16:32:00,2023-06-05,16,P017,1409.74,False,False,non_checkout_amount_present
U0222,logout,2023-06-01 16:16:00,2023-06-01,16,P007,1250.08,False,False,non_checkout_amount_present
U0139,search,2023-06-03 23:04:00,2023-06-03,23,P011,,False,True,not_applicable
U0321,login,2023-06-02 13:24:00,2023-06-02,13,P018,,False,True,not_applicable
U0107,logout,2023-06-01 20:17:00,2023-06-01,20,P011,1287.35,False,False,non_checkout_amount_present
U0263,checkout,2023-06-04 12:52:00,2023-06-04,12,P017,,True,True,missing_checkout_amount
U0245,logout,2023-06-05 02:53:00,2023-06-05,2,P030,164.57,False,False,non_checkout_amount_present
U0313,search,2023-06-03 11:33:00,2023-06-03,11,P027,,False,True,not_applicable
U0160,login,2023-06-04 17:04:00,2023-06-04,17,P018,2277.67,False,False,non_checkout_amount_present
U0051,login,2023-06-05 16:06:00,2023-06-05,16,P009,1120.55,False,False,non_checkout_amount_present
U0312,add_to_cart,2023-06-04 06:34:00,2023-06-04,6,P017,,False,True,not_applicable
U0112,checkout,2023-06-04 23:15:00,2023-06-04,23,P004,,True,True,missing_checkout_amount
U0398,wishlist_add,2023-06-03 16:55:00,2023-06-03,16,P018,,False,True,not_applicable
U0018,wishlist_add,2023-06-05 00:43:00,2023-06-05,0,P022,,False,True,not_applicable
U0117,login,2023-06-05 17:22:00,2023-06-05,17,P014,,False,True,not_applicable
U0216,wishlist_add,2023-06-03 12:32:00,2023-06-03,12,P018,430.27,False,False,non_checkout_amount_present
U0228,logout,2023-06-06 17:19:00,2023-06-06,17,P008,339.09,False,False,non_checkout_amount_present
U0339,checkout,2023-06-05 11:08:00,2023-06-05,11,P024,,True,True,missing_checkout_amount
U0016,checkout,2023-06-02 20:24:00,2023-06-02,20,P005,,True,True,missing_checkout_amount
U0167,login,2023-06-06 06:38:00,2023-06-06,6,P002,,False,True,not_applicable
U0112,logout,2023-06-03 09:45:00,2023-06-03,9,P007,1879.28,False,False,non_checkout_amount_present
U0135,profile_update,2023-06-01 15:59:00,2023-06-01,15,P009,,False,True,not_applicable
U0352,search,2023-06-05 12:10:00,2023-06-05,12,P020,,False,True,not_applicable
U0006,checkout,2023-06-04 05:23:00,2023-06-04,5,P002,2643.34,True,False,valid_checkout_amount
U0304,profile_update,2023-06-01 17:09:00,2023-06-01,17,P016,,False,True,not_applicable
U0217,wishlist_add,2023-06-04 01:47:00,2023-06-04,1,P001,1637.76,False,False,non_checkout_amount_present
U0299,checkout,2023-06-05 04:01:00,2023-06-05,4,P001,,True,True,missing_checkout_amount
U0014,profile_update,2023-06-01 08:01:00,2023-06-01,8,P012,,False,True,not_applicable
U0336,wishlist_add,2023-06-03 22:22:00,2023-06-03,22,P022,,False,True,not_applicable
U0067,page_view,2023-06-03 23:10:00,2023-06-03,23,P008,,False,True,not_applicable
U0386,profile_update,2023-06-04 01:30:00,2023-06-04,1,P029,2051.84,False,False,non_checkout_amount_present
U0293,wishlist_add,2023-06-04 15:47:00,2023-06-04,15,P022,,False,True,not_applicable
U0048,wishlist_add,2023-06-02 09:24:00,2023-06-02,9,P027,747.59,False,False,non_checkout_amount_present
U0107,wishlist_add,2023-06-04 18:53:00,2023-06-04,18,P018,,False,True,not_applicable
U0383,add_to_cart,2023-06-06 02:41:00,2023-06-06,2,P029,,False,True,not_applicable
U0080,wishlist_add,2023-06-01 18:33:00,2023-06-01,18,P020,1357.65,False,False,non_checkout_amount_present
U0287,profile_update,2023-06-05 21:36:00,2023-06-05,21,P028,1984.38,False,False,non_checkout_amount_present
U0399,checkout,2023-06-05 06:59:00,2023-06-05,6,P003,2540.19,True,False,valid_checkout_amount
U0048,login,2023-06-02 13:53:00,2023-06-02,13,P018,,False,True,not_applicable
U0053,search,2023-06-03 18:50:00,2023-06-03,18,P010,,False,True,not_applicable
U0181,checkout,2023-06-06 10:20:00,2023-06-06,10,P020,352.05,True,False,valid_checkout_amount
U0263,search,2023-06-04 02:29:00,2023-06-04,2,P024,,False,True,not_applicable
U0257,login,2023-06-03 03:30:00,2023-06-03,3,P020,2966.99,False,False,non_checkout_amount_present
U0004,search,2023-06-05 00:19:00,2023-06-05,0,P011,,False,True,not_applicable
U0233,page_view,2023-06-06 19:03:00,2023-06-06,19,P023,2548.34,False,False,non_checkout_amount_present
U0174,wishlist_add,2023-06-01 08:10:00,2023-06-01,8,P026,,False,True,not_applicable
U0144,page_view,2023-06-05 23:29:00,2023-06-05,23,P004,110.74,False,False,non_checkout_amount_present
U0369,login,2023-06-05 04:23:00,2023-06-05,4,P029,,False,True,not_applicable
U0091,search,2023-06-02 03:08:00,2023-06-02,3,P010,,False,True,not_applicable
U0298,wishlist_add,2023-06-02 10:00:00,2023-06-02,10,P026,,False,True,not_applicable
U0089,profile_update,2023-06-03 05:56:00,2023-06-03,5,P009,1252.73,False,False,non_checkout_amount_present
U0170,search,2023-06-04 00:21:00,2023-06-04,0,P006,,False,True,not_applicable
U0050,login,2023-06-06 06:59:00,2023-06-06,6,P006,,False,True,not_applicable
U0170,login,2023-06-02 21:44:00,2023-06-02,21,P022,,False,True,not_applicable
U0048,wishlist_add,2023-06-02 10:44:00,2023-06-02,10,P023,,False,True,not_applicable
U0200,wishlist_add,2023-06-05 00:44:00,2023-06-05,0,P013,2481.42,False,False,non_checkout_amount_present
U0079,page_view,2023-06-06 11:30:00,2023-06-06,11,P004,980.23,False,False,non_checkout_amount_present
U0210,login,2023-06-03 22:06:00,2023-06-03,22,P006,1606.73,False,False,non_checkout_amount_present
U0214,add_to_cart,2023-06-06 19:57:00,2023-06-06,19,P005,,False,True,not_applicable
U0226,profile_update,2023-06-04 01:04:00,2023-06-04,1,P025,1532.29,False,False,non_checkout_amount_present
U0241,logout,2023-06-03 11:54:00,2023-06-03,11,P007,,False,True,not_applicable
U0049,wishlist_add,2023-06-03 17:32:00,2023-06-03,17,P023,,False,True,not_applicable
